backbone,dataset,seed,alpha,method,is,cov,size,sscv_pct,accuracy,r_C,bw_C
SSFormer,ksc,9,0.05,C,3.3220475614671505,0.9665457476823861,1.9838774687625957,3.9276139410187705,0.6916565900846433,10,50
SSFormer,ksc,9,0.1,D,4.200322450624748,0.8988311164852882,2.176944780330512,8.82845188284519,0.6916565900846433,10,50
SSFormer,ksc,9,0.1,A,3.8359532446594113,0.8976219266424829,1.788391777509069,11.16788321167883,0.6916565900846433,10,50
SSFormer,ksc,9,0.1,B,3.7214832728738414,0.8976219266424829,1.6739218057234986,18.571428571428573,0.6916565900846433,10,50
SSFormer,ksc,9,0.1,C,3.3224506247480856,0.9197904070939138,1.7182587666263602,9.469026548672566,0.6916565900846433,10,50
SSFormer,ksc,9,0.15,D,4.005105468225178,0.8335348649738009,1.7855703345425231,8.424218123496397,0.6916565900846433,10,50
SSFormer,ksc,9,0.15,A,3.589547225581083,0.8480451430874647,1.5634824667472793,15.000000000000002,0.6916565900846433,10,50
SSFormer,ksc,9,0.15,B,3.443907026736531,0.8544941555824265,1.5038291011688836,12.64227642276422,0.6916565900846433,10,50
SSFormer,ksc,9,0.15,C,3.4252317613865375,0.8609431680773881,1.5711406690850465,16.372549019607842,0.6916565900846433,10,50
SSFormer,pu,0,0.05,D,3.3602972299299254,0.9479377322108827,1.2778065183652354,3.8709677419354827,0.9133236137892113,5,10
SSFormer,pu,0,0.05,A,3.101208672341626,0.9495837840380003,1.0845600338616377,5.000000000000004,0.9133236137892113,5,10
SSFormer,pu,0,0.05,B,3.0742604524291024,0.9493956638291868,1.0500870055965763,5.000000000000004,0.9133236137892113,5,10
SSFormer,pu,0,0.05,C,2.8619197667309413,0.9555095706156234,1.0823025913558764,14.999999999999991,0.9133236137892113,5,10
SSFormer,pu,0,0.1,D,3.181488971452758,0.8956403141607487,1.0942952546677327,9.999999999999998,0.9133236137892113,5,10
SSFormer,pu,0,0.1,A,3.0805624794243522,0.8959695245261722,0.9999529699477966,9.999999999999998,0.9133236137892113,5,10
SSFormer,pu,0,0.1,B,3.02591355876405,0.8976626064054931,0.9791656868739125,9.999999999999998,0.9133236137892113,5,10
SSFormer,pu,0,0.1,C,3.084230823496214,0.8961576447349856,1.007383718195927,9.999999999999998,0.9133236137892113,5,10
SSFormer,pu,0,0.15,D,3.049303171393187,0.845882518929596,0.9944034237878004,15.000000000000002,0.9133236137892113,5,10
SSFormer,pu,0,0.15,A,2.9949207543620373,0.8457884588251893,0.938766872031228,15.000000000000002,0.9133236137892113,5,10
SSFormer,pu,0,0.15,B,2.99327470253492,0.8442364671024785,0.916427597234633,15.000000000000002,0.9133236137892113,5,10
SSFormer,pu,0,0.15,C,3.0305695339321828,0.843389926162818,0.9424352161030899,15.000000000000002,0.9133236137892113,5,10
SSFormer,pu,1,0.05,D,3.369985420683817,0.9528758876922353,1.4850209283732305,3.026020637056981,0.8994497483892208,5,7
SSFormer,pu,1,0.05,A,3.0214927338569346,0.9532050980576589,1.1496966561632884,5.000000000000004,0.8994497483892208,5,7
SSFormer,pu,1,0.05,B,2.9962375958237315,0.952311527065795,1.088698678455533,3.648648648648656,0.8994497483892208,5,7
SSFormer,pu,1,0.05,C,2.8456473686685793,0.9571556224427409,1.1318722663782157,22.272727272727266,0.8994497483892208,5,7
SSFormer,pu,1,0.1,D,3.067817335277242,0.9043408738183699,1.154634811644641,9.999999999999998,0.8994497483892208,5,7
SSFormer,pu,1,0.1,A,2.937308940412924,0.9047641442882002,1.0325918261769271,2.8432972862681094,0.8994497483892208,5,7
SSFormer,pu,1,0.1,B,2.9011428302685416,0.9056106852278606,1.0133565348257536,4.999999999999993,0.8994497483892208,5,7
SSFormer,pu,1,0.1,C,2.831679443164182,0.9116775619620938,1.0652306824060576,8.043151028600093,0.8994497483892208,5,7
