tile,size_km,size_px,alpha,method,is,cov,size,sscv_pct,accuracy
sacramento_ca,1.0,100,0.1,D,2.6566566566566565,0.9134134134134134,0.924924924924925,9.999999999999998,0.9934934934934935
sacramento_ca,1.0,100,0.1,A,2.7287287287287287,0.9114114114114115,0.9569569569569569,9.999999999999998,0.9934934934934935
sacramento_ca,1.0,100,0.1,B,2.840840840840841,0.9034034034034034,0.908908908908909,9.999999999999998,0.9934934934934935
sacramento_ca,1.0,100,0.1,C,2.58008008008008,0.9174174174174174,0.9284284284284284,9.999999999999998,0.9934934934934935
sacramento_ca,1.0,100,0.15,D,2.7934601267934602,0.8553553553553553,0.8648648648648649,15.000000000000002,0.9934934934934935
sacramento_ca,1.0,100,0.15,A,2.7914581247914585,0.8583583583583584,0.9029029029029029,15.000000000000002,0.9934934934934935
sacramento_ca,1.0,100,0.15,B,2.832665999332666,0.8518518518518519,0.8573573573573574,15.000000000000002,0.9934934934934935
sacramento_ca,1.0,100,0.15,C,2.687520854187521,0.8638638638638638,0.8723723723723724,15.000000000000002,0.9934934934934935
sacramento_ca,2.0,200,0.05,D,3.1395843765648475,0.9455433149724587,0.9613169754631948,5.000000000000004,0.9892338507761642
sacramento_ca,2.0,200,0.05,A,3.200050075112669,0.9449173760640961,0.9967451176765147,5.000000000000004,0.9892338507761642
sacramento_ca,2.0,200,0.05,B,3.1583625438157235,0.9449173760640961,0.9550575863795694,4.20938200026354,0.9892338507761642
sacramento_ca,2.0,200,0.05,C,3.134326489734602,0.9455433149724587,0.9560590886329494,4.222558966925815,0.9892338507761642
sacramento_ca,2.0,200,0.1,D,2.9971206810215323,0.8955933900851277,0.9089884827240862,9.246336357292396,0.9892338507761642
sacramento_ca,2.0,200,0.1,A,2.955683525287932,0.8997245868803205,0.9501752628943415,9.999999999999998,0.9892338507761642
sacramento_ca,2.0,200,0.1,B,2.988107160741112,0.8958437656484727,0.9049824737105658,9.153600666019146,0.9892338507761642
sacramento_ca,2.0,200,0.1,C,3.017025538307461,0.8943415122684026,0.9038557836755132,9.138170697803726,0.9892338507761642
sacramento_ca,2.0,200,0.15,D,3.006843598731431,0.8382573860791187,0.8502754131196795,14.006524317912216,0.9892338507761642
sacramento_ca,2.0,200,0.15,A,2.957936905358037,0.8452679018527791,0.8948422633950927,15.000000000000002,0.9892338507761642
sacramento_ca,2.0,200,0.15,B,2.9893173092972796,0.8393840761141712,0.8477716574862293,14.12696063924238,0.9892338507761642
sacramento_ca,2.0,200,0.15,C,2.9414538474378236,0.8432648973460191,0.8516524787180771,14.145425077353767,0.9892338507761642
sacramento_ca,5.0,500,0.05,D,3.04578,0.95024,1.05538,5.000000000000004,0.97744
sacramento_ca,5.0,500,0.05,A,3.1097,0.94972,1.0985,8.560804899387575,0.97744
sacramento_ca,5.0,500,0.05,B,2.92732,0.9514,0.98332,13.302828618968377,0.97744
sacramento_ca,5.0,500,0.05,C,2.93296,0.95196,1.01136,9.273858921161827,0.97744
sacramento_ca,5.0,500,0.1,D,2.93352,0.90196,0.97272,9.999999999999998,0.97744
sacramento_ca,5.0,500,0.1,A,3.05616,0.8991,1.03816,9.999999999999998,0.97744
sacramento_ca,5.0,500,0.1,B,2.89028,0.90204,0.93108,10.399113082039912,0.97744
sacramento_ca,5.0,500,0.1,C,2.93502,0.90004,0.93582,9.999999999999998,0.97744
sacramento_ca,5.0,500,0.15,D,2.891153333333334,0.85104,0.90502,15.000000000000002,0.97744
sacramento_ca,5.0,500,0.15,A,3.0183866666666668,0.84722,0.98132,15.000000000000002,0.97744
sacramento_ca,5.0,500,0.15,B,2.862633333333333,0.8511,0.8773,27.857142857142858,0.97744
sacramento_ca,5.0,500,0.15,C,2.894826666666667,0.84878,0.87856,13.042874804637384,0.97744
seattle_wa,1.0,100,0.05,D,3.2521260630315156,0.9559779889944973,1.4912456228114057,5.000000000000004,0.8209104552276139
seattle_wa,1.0,100,0.05,A,3.5172586293146573,0.9474737368684342,1.416208104052026,5.000000000000004,0.8209104552276139
seattle_wa,1.0,100,0.05,B,3.2611305652826412,0.9534767383691846,1.400200100050025,5.000000000000004,0.8209104552276139
seattle_wa,1.0,100,0.05,C,3.36368184092046,0.9514757378689345,1.422711355677839,5.000000000000004,0.8209104552276139
seattle_wa,1.0,100,0.1,D,3.2216108054027015,0.903951975987994,1.3006503251625814,9.999999999999998,0.8209104552276139
seattle_wa,1.0,100,0.1,A,3.3216608304152078,0.8969484742371185,1.2606303151575788,9.999999999999998,0.8209104552276139
seattle_wa,1.0,100,0.1,B,3.2051025512756377,0.8999499749874937,1.2041020510255127,9.999999999999998,0.8209104552276139
seattle_wa,1.0,100,0.1,C,3.139069534767384,0.9044522261130565,1.2281140570285143,9.572649572649572,0.8209104552276139
seattle_wa,1.0,100,0.15,D,3.215274303818576,0.8449224612306153,1.1475737868934468,15.000000000000002,0.8209104552276139
seattle_wa,1.0,100,0.15,A,3.324995831248958,0.8369184592296148,1.150575287643822,15.000000000000002,0.8209104552276139
seattle_wa,1.0,100,0.15,B,3.088711022177756,0.8509254627313657,1.1010505252626313,14.619771863117869,0.8209104552276139
seattle_wa,1.0,100,0.15,C,3.043688510922128,0.8554277138569285,1.1160580290145072,14.307958477508652,0.8209104552276139
seattle_wa,2.0,200,0.05,D,3.3835,0.94975,1.3735,5.000000000000004,0.863
seattle_wa,2.0,200,0.05,A,3.646375,0.941375,1.301375,5.000000000000004,0.863
seattle_wa,2.0,200,0.05,B,3.307375,0.9485,1.247375,5.000000000000004,0.863
seattle_wa,2.0,200,0.05,C,3.25,0.950125,1.255,5.000000000000004,0.863
seattle_wa,2.0,200,0.1,D,3.294625,0.895125,1.197125,9.999999999999998,0.863
seattle_wa,2.0,200,0.1,A,3.383125,0.88975,1.178125,9.999999999999998,0.863
seattle_wa,2.0,200,0.1,B,3.20275,0.895,1.10275,8.869475847893115,0.863
seattle_wa,2.0,200,0.1,C,3.16225,0.897375,1.10975,8.735408560311287,0.863
seattle_wa,2.0,200,0.15,D,3.0985833333333335,0.849,1.08525,15.000000000000002,0.863
seattle_wa,2.0,200,0.15,A,3.1376250000000003,0.847375,1.102625,15.000000000000002,0.863
seattle_wa,2.0,200,0.15,B,3.0598750000000003,0.847,1.019875,13.774080560420321,0.863
seattle_wa,2.0,200,0.15,C,3.040666666666667,0.84875,1.024,13.839137645107801,0.863
seattle_wa,5.0,500,0.05,D,3.4559764781182496,0.9490959276742139,1.419813585086807,5.000000000000004,0.8616489319145532
seattle_wa,5.0,500,0.05,A,3.3153452276182094,0.9508760700856068,1.3503880310424834,5.000000000000004,0.8616489319145532
seattle_wa,5.0,500,0.05,B,3.2379790383230658,0.9507960636850948,1.2698215857268582,5.000000000000004,0.8616489319145532
seattle_wa,5.0,500,0.05,C,3.193655492439395,0.9520161612929035,1.2743019441555326,5.000000000000004,0.8616489319145532
seattle_wa,5.0,500,0.1,D,3.2106568525482038,0.9011720937675014,1.2340987278982318,9.999999999999998,0.8616489319145532
seattle_wa,5.0,500,0.1,A,3.175134010720858,0.9016321305704457,1.2077766221297703,9.999999999999998,0.8616489319145532
seattle_wa,5.0,500,0.1,B,3.0924473957916634,0.9011120889671174,1.1146891751340107,7.601651842439638,0.8616489319145532
seattle_wa,5.0,500,0.1,C,3.0466637330986477,0.904232338587087,1.1313105048403873,9.999999999999998,0.8616489319145532
seattle_wa,5.0,500,0.15,D,3.117389391151292,0.8492079366349308,1.1068285462837026,15.000000000000002,0.8616489319145532
seattle_wa,5.0,500,0.15,A,3.109582099901325,0.8504280342427394,1.115289223137851,15.000000000000002,0.8616489319145532
seattle_wa,5.0,500,0.15,B,3.018088113715765,0.8508680694455556,1.029662372989839,15.000000000000002,0.8616489319145532
seattle_wa,5.0,500,0.15,C,3.0003466944022192,0.8527282182574606,1.036722937835027,12.07132735002362,0.8616489319145532
yellowstone_wy,1.0,100,0.05,D,3.886886886886887,0.9404404404404404,1.5045045045045045,5.000000000000004,0.8548548548548549
yellowstone_wy,1.0,100,0.05,A,3.6331331331331334,0.9419419419419419,1.3108108108108107,5.000000000000004,0.8548548548548549
yellowstone_wy,1.0,100,0.05,B,3.488988988988989,0.943943943943944,1.2467467467467468,5.000000000000004,0.8548548548548549
yellowstone_wy,1.0,100,0.05,C,3.5215215215215214,0.9429429429429429,1.2392392392392393,5.000000000000004,0.8548548548548549
yellowstone_wy,1.0,100,0.1,D,3.5645645645645647,0.8853853853853854,1.2722722722722724,9.999999999999998,0.8548548548548549
yellowstone_wy,1.0,100,0.1,A,3.2112112112112112,0.8978978978978979,1.1691691691691692,9.999999999999998,0.8548548548548549
yellowstone_wy,1.0,100,0.1,B,3.2237237237237237,0.8943943943943944,1.1116116116116117,9.999999999999998,0.8548548548548549
yellowstone_wy,1.0,100,0.1,C,3.1686686686686687,0.8973973973973974,1.1166166166166167,9.999999999999998,0.8548548548548549
yellowstone_wy,1.0,100,0.15,D,3.3958958958958965,0.8288288288288288,1.1136136136136137,15.000000000000002,0.8548548548548549
yellowstone_wy,1.0,100,0.15,A,3.2158825492158827,0.8388388388388388,1.067067067067067,15.000000000000002,0.8548548548548549
yellowstone_wy,1.0,100,0.15,B,3.0653987320653995,0.8473473473473474,1.03003003003003,9.886363636363637,0.8548548548548549
yellowstone_wy,1.0,100,0.15,C,3.208875542208876,0.8358358358358359,1.02002002002002,15.000000000000002,0.8548548548548549
yellowstone_wy,2.0,200,0.05,D,3.770625,0.951875,1.845625,5.000000000000004,0.778375
yellowstone_wy,2.0,200,0.05,A,3.56525,0.95225,1.65525,5.000000000000004,0.778375
yellowstone_wy,2.0,200,0.05,B,3.5365,0.9505,1.5565,4.78494623655914,0.778375
yellowstone_wy,2.0,200,0.05,C,3.387,0.954625,1.572,5.000000000000004,0.778375
yellowstone_wy,2.0,200,0.1,D,3.58575,0.89775,1.54075,9.763593380614655,0.778375
yellowstone_wy,2.0,200,0.1,A,3.5375,0.89325,1.4025,9.999999999999998,0.778375
yellowstone_wy,2.0,200,0.1,B,3.364875,0.89775,1.319875,9.090909090909093,0.778375
yellowstone_wy,2.0,200,0.1,C,3.334625,0.90075,1.349625,9.465240641711226,0.778375
yellowstone_wy,2.0,200,0.15,D,3.441666666666667,0.842375,1.34,14.01960784313726,0.778375
yellowstone_wy,2.0,200,0.15,A,3.4312500000000004,0.836125,1.24625,15.000000000000002,0.778375
yellowstone_wy,2.0,200,0.15,B,3.3176250000000005,0.839875,1.182625,15.000000000000002,0.778375
yellowstone_wy,2.0,200,0.15,C,3.183666666666667,0.8525,1.217,13.507462686567163,0.778375
yellowstone_wy,5.0,500,0.05,D,3.83762,0.94934,1.81122,5.000000000000004,0.77456
yellowstone_wy,5.0,500,0.05,A,3.70552,0.9488,1.65752,5.000000000000004,0.77456
yellowstone_wy,5.0,500,0.05,B,3.52852,0.95152,1.58932,4.636552440290764,0.77456
yellowstone_wy,5.0,500,0.05,C,3.54652,0.9521,1.63052,5.000000000000004,0.77456
yellowstone_wy,5.0,500,0.1,D,3.64032,0.89674,1.57512,9.999999999999998,0.77456
yellowstone_wy,5.0,500,0.1,A,3.4683,0.8993,1.4543,9.999999999999998,0.77456
yellowstone_wy,5.0,500,0.1,B,3.35936,0.90054,1.37016,9.790356394129972,0.77456
yellowstone_wy,5.0,500,0.1,C,3.3641,0.90308,1.4257,9.999999999999998,0.77456
yellowstone_wy,5.0,500,0.15,D,3.4587733333333333,0.84606,1.40624,15.000000000000002,0.77456
yellowstone_wy,5.0,500,0.15,A,3.3261,0.84928,1.3165,15.000000000000002,0.77456
yellowstone_wy,5.0,500,0.15,B,3.2420200000000006,0.85048,1.24842,14.627791563275439,0.77456
yellowstone_wy,5.0,500,0.15,C,3.2602533333333343,0.8517,1.28292,14.687304565353344,0.77456
